[2023-03-28T19:50:23.8598075Z] memoryUsage: 31.5606
[2023-03-28T19:50:23.8598524Z] memoryUsage: 31.5606
[2023-03-28T19:50:23.8619446Z] memoryUsage: 31.5606
[2023-03-28T19:50:23.8717221Z] memoryUsage: 31.5606
[2023-03-28T19:50:23.8816420Z] memoryUsage: 31.5606
[2023-03-28T19:50:23.8866095Z] memoryUsage: 31.5606
[2023-03-28T19:50:24.1649088Z] memoryUsage: 31.5606
[2023-03-28T19:50:24.1659061Z] memoryUsage: 31.5606
[2023-03-28T19:50:24.1678480Z] memoryUsage: 31.5606
[2023-03-28T19:50:24.1708035Z] memoryUsage: 31.5606
[2023-03-28T19:50:24.1768192Z] memoryUsage: 31.5606
[2023-03-28T19:50:24.1788001Z] memoryUsage: 31.5606
[2023-03-28T19:50:24.1818136Z] memoryUsage: 31.5606
[2023-03-28T19:50:24.1869664Z] memoryUsage: 31.5606
[2023-03-28T19:50:24.1898258Z] memoryUsage: 31.5606
[2023-03-28T19:50:24.1928112Z] memoryUsage: 31.5606
[2023-03-28T19:50:24.2020191Z] memoryUsage: 31.5606
[2023-03-28T19:50:24.2028154Z] memoryUsage: 31.5606
[2023-03-28T19:50:24.2038022Z] memoryUsage: 31.5606
[2023-03-28T19:50:24.2108076Z] memoryUsage: 31.5606
[2023-03-28T19:50:24.7783911Z] memoryUsage: 31.538324
[2023-03-28T19:50:25.7801583Z] memoryUsage: 31.544075
[2023-03-28T19:50:26.7800822Z] memoryUsage: 31.544075
[2023-03-28T19:50:27.7410278Z] memoryUsage: 31.53876
[2023-03-28T19:50:28.7397130Z] memoryUsage: 31.545197
[2023-03-28T19:50:29.7398964Z] memoryUsage: 31.526033
[2023-03-28T19:50:30.7403818Z] memoryUsage: 31.506767
[2023-03-28T19:50:31.7403580Z] memoryUsage: 31.495203
[2023-03-28T19:50:32.7399173Z] memoryUsage: 31.487772
[2023-03-28T19:50:33.7395447Z] memoryUsage: 31.496159
[2023-03-28T19:50:34.7395034Z] memoryUsage: 31.49481
[2023-03-28T19:50:35.7416533Z] memoryUsage: 31.489017
[2023-03-28T19:50:36.7407188Z] memoryUsage: 31.489578
[2023-03-28T19:50:37.7390763Z] memoryUsage: 31.48798
[2023-03-28T19:50:38.7395538Z] memoryUsage: 31.487543
[2023-03-28T19:50:39.7399384Z] memoryUsage: 31.490242
[2023-03-28T19:50:40.7393870Z] memoryUsage: 31.496325
[2023-03-28T19:50:41.7391436Z] memoryUsage: 31.495848
[2023-03-28T19:50:42.7404889Z] memoryUsage: 31.48912
[2023-03-28T19:50:43.7440478Z] memoryUsage: 31.48912
[2023-03-28T19:50:44.7389945Z] memoryUsage: 31.47982
[2023-03-28T19:50:45.7396046Z] memoryUsage: 31.478907
[2023-03-28T19:50:46.7397277Z] memoryUsage: 31.479633
[2023-03-28T19:50:47.7397398Z] memoryUsage: 31.47764
[2023-03-28T19:50:48.7401008Z] memoryUsage: 31.471226
[2023-03-28T19:50:49.7390037Z] memoryUsage: 31.469896
[2023-03-28T19:50:50.7393315Z] memoryUsage: 31.471474
[2023-03-28T19:50:51.7391537Z] memoryUsage: 31.477432
[2023-03-28T19:50:52.7394672Z] memoryUsage: 31.481377
[2023-03-28T19:50:53.7398578Z] memoryUsage: 31.484076
[2023-03-28T19:50:54.7395514Z] memoryUsage: 31.476145
[2023-03-28T19:50:55.7402225Z] memoryUsage: 31.476
[2023-03-28T19:50:56.7397311Z] memoryUsage: 31.47735
[2023-03-28T19:50:57.7390910Z] memoryUsage: 31.462194
[2023-03-28T19:50:58.7391511Z] memoryUsage: 31.460657
[2023-03-28T19:52:23.6239629Z] memoryUsage: 32.035877 %
[2023-03-28T19:52:23.6669598Z] memoryUsage: 32.035877 %
[2023-03-28T19:52:24.3666175Z] memoryUsage: 32.03384 %
[2023-03-28T19:52:25.3622267Z] memoryUsage: 32.03353 %
[2023-03-28T19:52:26.3694571Z] memoryUsage: 32.03025 %
[2023-03-28T19:52:27.3605674Z] memoryUsage: 32.01061 %
[2023-03-28T19:52:28.3611074Z] memoryUsage: 31.99857 %
[2023-03-28T19:52:29.3620250Z] memoryUsage: 31.994043 %
[2023-03-28T19:52:30.3594209Z] memoryUsage: 31.984327 %
[2023-03-28T19:52:31.3594222Z] memoryUsage: 31.966412 %
[2023-03-28T19:52:32.3594773Z] memoryUsage: 31.966328 %
[2023-03-28T19:52:33.3602910Z] memoryUsage: 31.970293 %
[2023-03-28T19:52:34.3596262Z] memoryUsage: 31.963795 %
[2023-03-28T19:52:35.3611240Z] memoryUsage: 31.96286 %
[2023-03-28T19:52:36.3599028Z] memoryUsage: 31.964771 %
[2023-03-28T19:52:37.3597271Z] memoryUsage: 31.967075 %
[2023-03-28T19:52:38.3609209Z] memoryUsage: 31.966286 %
[2023-03-28T19:52:39.3606136Z] memoryUsage: 31.953892 %
[2023-03-28T19:52:40.3607412Z] memoryUsage: 31.950363 %
[2023-03-28T19:52:41.3602159Z] memoryUsage: 31.948078 %
[2023-03-28T19:52:42.3621510Z] memoryUsage: 31.938757 %
[2023-03-28T19:52:43.3607505Z] memoryUsage: 31.940002 %
[2023-03-28T19:52:44.3605142Z] memoryUsage: 31.938301 %
[2023-03-28T19:52:45.3601147Z] memoryUsage: 31.933691 %
[2023-03-28T19:52:46.3616908Z] memoryUsage: 31.932716 %
[2023-03-28T19:52:47.3598667Z] memoryUsage: 31.930473 %
[2023-03-28T19:52:48.3600589Z] memoryUsage: 31.895348 %
[2023-03-28T19:52:49.3594431Z] memoryUsage: 31.86595 %
[2023-03-28T19:52:50.3595280Z] memoryUsage: 31.855133 %
[2023-03-28T19:52:51.3601189Z] memoryUsage: 31.857023 %
[2023-03-28T19:52:52.3598255Z] memoryUsage: 31.860094 %
[2023-03-28T19:52:53.3592749Z] memoryUsage: 31.859285 %
[2023-03-28T19:52:54.3615125Z] memoryUsage: 31.85719 %
[2023-03-28T19:52:55.3646576Z] memoryUsage: 31.859367 %
[2023-03-28T19:52:56.3607897Z] memoryUsage: 31.859367 %
[2023-03-28T19:52:57.3621262Z] memoryUsage: 31.862877 %
[2023-03-28T19:52:58.3600303Z] memoryUsage: 31.861382 %
[2023-03-28T19:52:59.3594383Z] memoryUsage: 31.855404 %
[2023-03-28T19:53:00.3612704Z] memoryUsage: 31.852766 %
[2023-03-28T19:53:01.3603867Z] memoryUsage: 31.852829 %
[2023-03-28T19:53:02.3597405Z] memoryUsage: 31.851957 %
[2023-03-28T19:53:03.3600259Z] memoryUsage: 31.857416 %
[2023-03-28T19:53:04.3601955Z] memoryUsage: 31.85476 %
[2023-03-28T19:53:05.3608000Z] memoryUsage: 31.853348 %
[2023-03-28T19:53:06.3634197Z] memoryUsage: 31.858704 %
[2023-03-28T19:53:07.3605190Z] memoryUsage: 31.859348 %
[2023-03-28T19:53:08.3635159Z] memoryUsage: 31.859306 %
[2023-03-28T19:53:09.3597649Z] memoryUsage: 31.86541 %
[2023-03-28T19:53:10.3599122Z] memoryUsage: 31.861423 %
[2023-03-28T19:53:11.3610564Z] memoryUsage: 31.859722 %
[2023-03-28T19:53:12.3588396Z] memoryUsage: 31.85665 %
[2023-03-28T19:53:13.3619955Z] memoryUsage: 31.856068 %
[2023-03-28T19:53:14.3599731Z] memoryUsage: 31.859077 %
[2023-03-28T19:53:15.3615753Z] memoryUsage: 31.864662 %
[2023-03-28T19:53:16.3601400Z] memoryUsage: 31.859783 %
[2023-03-28T19:53:17.3609362Z] memoryUsage: 31.856752 %
[2023-03-28T19:53:18.3594370Z] memoryUsage: 31.857708 %
[2023-03-28T19:53:19.3598170Z] memoryUsage: 31.857563 %
